iter	Logloss
0	0.4366477711
1	0.2821828959
2	0.1822401869
3	0.1195468187
4	0.07571579727
5	0.0497123706
6	0.03389998961
7	0.02280254282
8	0.01653392999
9	0.01303231297
10	0.009803293013
11	0.007470728037
12	0.006175185914
13	0.004772520939
14	0.00373915592
15	0.00309419206
16	0.002550492945
17	0.002370745947
18	0.002193650826
19	0.002057637399
20	0.001921847098
21	0.001637829528
22	0.001409344469
23	0.001207921583
24	0.001140177348
25	0.001099779963
26	0.001040840661
27	0.0009857956352
28	0.0009427389699
29	0.0009171291604
30	0.0008911914833
31	0.0008789510454
32	0.0007905975318
33	0.0007697113212
34	0.0007611178808
35	0.0007517307995
36	0.0007395256875
37	0.0007319234154
38	0.0007234910291
39	0.0007141641895
40	0.0006748869839
41	0.0006698741784
42	0.0006640582501
43	0.0006591633496
44	0.0006546095498
45	0.0006476598681
46	0.0006345566206
47	0.0006316915031
48	0.0006255488499
49	0.0006255488499
50	0.0006236439583
51	0.0006180494437
52	0.0006059681008
53	0.0006059681008
54	0.0006059681008
55	0.0005990359326
56	0.0005927558549
57	0.0005588265872
58	0.0005588265872
59	0.000552822964
60	0.0005416716034
61	0.0005417502378
62	0.0005284826646
63	0.0005284826646
64	0.0005093304199
65	0.0005093304199
66	0.0004999962992
67	0.0004917469116
68	0.000491752319
69	0.000491752319
70	0.0004820744279
71	0.0004820744279
72	0.0004820794983
73	0.0004820512338
74	0.0004820512338
75	0.0004820512338
76	0.0004774006943
77	0.0004708027627
78	0.0004707491896
79	0.0004682738782
80	0.0004682738782
81	0.0004682738782
82	0.0004682738782
83	0.0004682159213
84	0.0004664012088
85	0.0004559208578
86	0.0004560522953
87	0.0004544477691
88	0.0004518313851
89	0.0004518953847
90	0.0004483021427
91	0.0004484540093
92	0.0004484540093
93	0.0004416664583
94	0.0004416664583
95	0.0004416664583
96	0.0004416027355
97	0.0004415730775
98	0.0004415730775
99	0.0004415659215
100	0.0004416948687
101	0.0004416948687
102	0.0004416711567
103	0.000438068888
104	0.0004356610512
105	0.0004236921874
106	0.0004236921874
107	0.0004237354895
108	0.0004208766597
109	0.0004179418915
110	0.0004178894097
111	0.0004179285399
112	0.0004178987674
113	0.0004178741625
114	0.0004178741625
115	0.0004179986227
116	0.0004180214868
117	0.0004180214868
118	0.0004156827565
119	0.0004157960713
120	0.0004158147726
121	0.0004157291221
122	0.0004157291221
123	0.0004157672924
124	0.0004158754875
125	0.0004156656366
126	0.0004134570751
127	0.0004135392707
128	0.0004133443951
129	0.0004116079012
130	0.00041147324
131	0.0004082666054
132	0.0004082666054
133	0.0004082666054
134	0.0004082666054
135	0.0004050679821
136	0.0004050879516
137	0.000405060592
138	0.0004050947661
139	0.0004050351648
140	0.0004049920565
141	0.0004050152568
142	0.0004050152568
143	0.0004050152568
144	0.0004035170507
145	0.0004035170507
146	0.0004034320403
147	0.0004034320403
148	0.0004034745801
149	0.0004002424648
150	0.0004002237477
151	0.0004002203499
152	0.0004002815208
153	0.0004002815208
154	0.0004002070742
155	0.0004003116921
156	0.0004003116921
157	0.0004003116921
158	0.0004003116921
159	0.0004003116921
160	0.0004003116921
161	0.0004003116921
162	0.0004003116921
163	0.0004003116921
164	0.0004003116921
165	0.0004003116921
166	0.0004003116921
167	0.0004003116921
168	0.0004001788254
169	0.0004001960668
170	0.0004002456594
171	0.0004002707573
172	0.0004001806912
173	0.0004002221154
174	0.0004001466229
175	0.0004001431524
176	0.0004001545173
177	0.0004001545173
178	0.0004001545173
179	0.0004001735567
180	0.0004002550647
181	0.0004002183017
182	0.0004001214842
183	0.0004001214842
184	0.0004001214842
185	0.0004002474831
186	0.0004001533614
187	0.0004001228975
188	0.0004002013032
189	0.0004002278404
190	0.0004001221244
191	0.0004001832733
192	0.000400041985
193	0.0004002270538
194	0.0004002270538
195	0.0004002270538
196	0.0004002270538
197	0.0004002270538
198	0.0004002270538
199	0.0004001836428
200	0.0004001218772
201	0.0004001995834
202	0.0004001199879
203	0.000400245711
204	0.0004002226045
205	0.000400197726
206	0.000400197726
207	0.0003999862307
208	0.0004001142113
209	0.0004001142113
210	0.0004001142113
211	0.0004000466315
212	0.0004001621863
213	0.0004000780148
214	0.0004000834639
215	0.0004000834639
216	0.0004000156313
217	0.0004000156313
218	0.0004000156313
219	0.0004000156313
220	0.0004000156313
221	0.0004000156313
222	0.0004001371985
223	0.0004001315623
224	0.0004000733182
225	0.0004001347661
226	0.0004001347661
227	0.0004001347661
228	0.0004001347661
229	0.0004000736777
230	0.0004001388857
231	0.0004000781078
232	0.0004001324429
233	0.0004000265524
234	0.0004000943023
235	0.000400216941
